FPS,GrayScale_Func [ms],EqualizeHist_Func [ms],Clahe_Func [ms],Face_Func [ms],Nose_Func [ms],Mouth_Func [ms],RightEye_Func [ms],REyeOpen_Func [ms],LeftEye_Func [ms],LEyeopen_Func [ms],Tracking_Func [ms],FaceFound?,NoseFound?,MouthFound?,RightEyeFound?,REyeOpenFound?,LeftEyeFound?,LEyeopenFound?
14.0745,2.16653,0.923306,2.70153,10.0115,2.436,3.17177,6.44131,4.85284,3.5029,3.61038,7.42913,1,1,1,1,1,1,0
14.0851,1.24781,0.923306,2.65592,10.0115,2.34483,3.53683,8.26264,5.4629,3.67832,3.61038,7.90069,1,1,1,1,1,1,0
14.0957,1.32759,0.923306,5.94946,10.0115,2.97465,3.79035,7.36396,4.98693,4.21843,3.61038,7.25683,1,1,1,1,1,1,0
14.1064,5.00191,0.923306,2.51388,10.0115,3.10205,3.46249,6.93088,4.97882,4.61262,3.61038,7.66893,1,1,1,1,1,1,0
14.117,1.32526,0.923306,2.75915,10.0115,3.26845,3.44468,7.35129,5.24147,5.14238,4.35504,12.2156,1,1,1,1,1,1,0
14.1277,2.7658,0.923306,2.72665,10.0115,3.41423,3.69387,6.81511,4.92751,5.6149,4.58959,7.73847,1,1,1,1,1,1,0
14.1383,2.74552,0.923306,2.77268,10.0115,3.47985,3.99013,6.4882,5.23114,5.41596,4.9492,7.90165,1,1,1,1,1,1,0
14,2.33954,0.923306,7.50093,10.0115,3.69195,3.95399,6.51569,4.93228,5.36798,4.88319,7.53293,1,1,1,1,1,1,0
14.0105,1.17955,0.923306,7.5809,10.0115,4.18426,3.78846,7.58729,5.35504,5.69338,5.10769,7.12522,1,1,1,1,1,1,0
14.0211,2.59611,0.923306,7.0295,10.0115,4.14044,3.95071,7.45974,4.8039,5.8041,4.91142,7.08506,1,1,1,1,1,1,0
14.0316,1.09441,0.923306,2.70527,10.0115,4.28914,3.90243,7.41223,5.24855,5.97289,5.36163,10.4175,1,1,1,1,1,1,0
14.0421,2.80487,0.923306,2.71582,10.0115,4.68451,4.43215,7.48795,5.89188,5.94926,5.5455,10.681,1,1,1,1,1,1,0
14.0526,1.2289,0.923306,2.43614,10.0115,4.70796,4.82691,7.59323,8.2249,5.85643,6.01775,10.891,1,1,1,1,1,1,0
14.0632,1.1422,0.923306,7.77677,10.0115,4.33557,9.70813,7.48515,8.90193,5.56156,5.81706,7.68804,1,1,1,1,1,1,0
14.0737,1.07483,0.923306,2.6671,10.0115,5.30921,10.5461,8.53222,10.7197,5.8871,6.41762,12.357,1,1,1,1,1,1,0
14.0842,1.19903,0.923306,2.7129,10.0115,5.92408,11.7165,8.78924,12.1956,6.11781,6.56808,7.9462,1,1,1,1,1,1,0
14.0947,0.688913,0.923306,2.44576,10.0115,7.02282,12.8205,8.89232,10.8987,5.93772,6.19943,8.27049,1,1,1,1,1,1,0
14.1053,1.02563,0.923306,2.51591,10.0115,7.77304,11.585,9.27976,11.5811,6.09067,6.55715,7.22302,1,1,1,1,1,1,0
14.1158,0.69138,0.923306,2.72741,10.0115,8.87201,11.2659,10.0792,11.1643,6.12321,8.96904,7.79843,1,1,1,1,1,1,0
14.1263,1.8562,0.923306,2.82027,10.0115,7.92393,12.6762,10.3078,11.2425,6.24295,5.91413,10.1815,1,1,1,1,1,1,0
13.9896,1.02016,0.923306,4.53273,10.0115,8.08982,10.7393,10.8625,11.5034,5.80649,9.16741,7.73262,1,1,1,1,1,1,0
14,1.18449,0.923306,3.6112,10.0115,8.63076,10.5089,10.0183,11.835,6.03296,8.38414,7.66488,1,1,1,1,1,1,0
14.0104,1.02544,0.923306,2.41887,10.0115,7.09093,11.5772,10.64,10.993,6.01206,5.07822,12.5923,1,1,1,1,1,1,0
14.0208,2.32337,0.923306,2.76684,10.0115,7.37406,10.1372,9.75673,10.9713,6.3715,4.57351,10.025,1,1,1,1,1,1,0
14.0312,1.05733,0.923306,2.49908,10.0115,7.18408,10.2095,10.3711,12.1285,6.04769,5.05183,8.19476,1,1,1,1,1,1,0
14.0417,1.9699,0.923306,2.93438,10.0115,7.78183,10.7979,10.5759,12.0737,6.78889,5.24661,8.02928,1,1,1,1,1,1,0
14.0521,2.94505,0.923306,2.46224,10.0115,7.82838,8.98649,11.0298,13.7029,6.09644,5.65266,10.5305,1,1,1,1,1,1,0
14.0625,8.25509,0.923306,2.81426,10.0115,6.51364,5.54295,9.46985,14.8312,5.58516,4.72267,7.97214,1,1,1,1,1,1,0
14.0729,1.61763,0.923306,6.67056,10.0115,4.5248,5.30976,8.7642,13.9221,5.07229,4.29362,7.2657,1,1,1,1,1,1,0
14.0833,1.5186,0.923306,2.78602,10.0115,4.89204,4.63904,8.42466,13.6738,5.27334,4.08715,11.9634,1,1,1,1,1,1,0
14.0938,2.41569,0.923306,3.48879,10.0115,3.8461,5.03434,6.5862,10.5364,5.10665,3.40702,8.09865,1,1,1,1,1,1,0
14.1042,1.95431,0.923306,2.62686,10.0115,2.9035,4.56959,6.13316,7.92459,3.04192,3.40702,7.52146,1,1,1,1,1,1,0
14.1146,1.10533,0.923306,2.42621,10.0115,2.75349,4.05021,7.06517,7.68503,2.96604,3.40702,11.7349,1,1,1,1,1,1,0
13.9794,2.94209,0.923306,4.29684,10.0115,2.65946,3.85919,6.22886,4.22549,2.91481,3.40702,8.17205,1,1,1,1,1,1,0
13.9897,1.99235,0.923306,3.61064,10.0115,2.55785,3.61825,6.56684,4.01483,2.97598,3.40702,7.91702,1,1,1,1,1,1,0
14,1.2751,0.923306,2.78416,10.0115,2.52787,3.73235,6.356,3.52914,2.80034,3.40702,7.3751,1,1,1,1,1,1,0
14.0103,2.88067,0.923306,2.74468,10.0115,2.36258,3.51049,5.97108,3.47606,2.85333,3.40702,7.86844,1,1,1,1,1,1,0
14.0206,1.15337,0.923306,2.37019,10.0115,2.5295,4.13499,6.37851,3.97787,2.66202,3.40702,7.24098,1,1,1,1,1,1,0
14.0309,2.90345,0.923306,2.35632,10.0115,2.73991,4.30242,6.49506,4.47484,2.62399,3.40702,7.13404,1,1,1,1,1,1,0
14.0412,1.38617,0.923306,2.57745,10.0115,3.01758,4.52188,6.32483,5.36425,2.78597,3.40702,11.9627,1,1,1,1,1,1,0
14.0515,1.29244,0.923306,4.55039,10.0115,3.72229,5.00796,7.27949,9.40119,5.01517,3.3416,7.8466,1,1,1,1,1,1,0
14.0619,1.5633,0.923306,5.07027,10.0115,3.48344,3.88701,5.53568,4.94356,3.04056,3.3416,7.71042,1,1,1,1,1,1,0
14.0722,1.55576,0.923306,4.35777,10.0115,9.78291,4.8303,3.70632,4.94356,7.55844,7.23635,7.66534,1,1,1,1,1,1,0
14.0825,1.33646,0.923306,3.4043,10.0115,3.36139,5.23768,5.94643,4.53932,3.06654,7.23635,7.1601,1,1,1,1,1,1,0
14.0928,0.758835,0.923306,2.77329,10.0115,3.31464,5.22937,6.12855,8.03951,3.47716,7.23635,7.74608,1,1,1,1,1,1,0
14.1031,1.17877,0.923306,7.73612,10.0115,2.55946,4.49984,6.50284,4.51642,3.13809,7.23635,7.11072,1,1,1,1,1,1,0
14.1134,1.04963,0.923306,2.76435,10.0115,2.41353,4.01088,6.67181,4.50356,3.46003,7.23635,7.14738,1,1,1,1,1,1,0
14.1237,0.768531,0.923306,2.32532,10.0115,2.11444,3.98859,6.30514,3.66393,3.0054,7.23635,7.57805,1,1,1,1,1,1,0
14.134,3.66306,0.923306,2.76864,10.0115,2.4813,3.97398,6.16864,3.67538,2.96173,7.23635,7.58352,1,1,1,1,1,1,0
14.1443,1.01857,0.923306,2.709,10.0115,2.41115,3.80084,3.86453,3.67538,3.52991,7.23635,12.5311,1,1,1,1,1,1,0
14.1546,1.03297,0.923306,2.67736,10.0115,2.36215,3.22941,3.6746,3.67538,2.98022,7.23635,7.73992,1,1,1,1,1,1,0
14.1649,4.11083,0.923306,4.32081,10.0115,2.48713,2.84381,3.42381,3.67538,2.85812,7.23635,8.15786,1,1,1,1,1,1,0
14.0306,1.02438,0.923306,2.57953,10.0115,2.60189,2.80599,3.33308,3.67538,3.61737,7.23635,10.1019,1,1,1,1,1,1,0
14.0408,2.44869,0.923306,2.83584,10.0115,3.06383,2.85887,3.35171,3.67538,2.93592,7.23635,7.22625,1,1,1,1,1,1,0
14.051,4.68252,0.923306,2.81221,10.0115,3.54831,2.94162,3.50777,3.67538,2.894,7.23635,7.66478,1,1,1,1,1,1,0
14.0612,7.08804,0.923306,2.55413,10.0115,4.60562,3.13025,3.39868,3.67538,3.1089,7.23635,7.55498,1,1,1,1,1,1,0
14.0714,1.27716,0.923306,6.6387,10.0115,4.44565,2.99295,3.93865,3.67538,3.14276,7.23635,7.54567,1,1,1,1,1,1,0
14.0816,2.71476,0.923306,6.27526,10.0115,4.47753,2.89682,3.86541,3.67538,3.32108,7.23635,6.98094,1,1,1,1,1,1,0
14.0918,1.13701,0.923306,2.69772,10.0115,2.99142,2.62641,3.59479,3.67538,4.48568,7.23635,10.5743,1,1,1,1,1,1,0
14.102,2.74214,0.923306,2.80169,10.0115,3.0943,2.75573,3.50728,3.67538,4.64658,7.23635,12.6679,1,1,1,1,1,1,0
14.1122,1.02098,0.923306,2.54347,10.0115,2.68303,3.16678,3.56751,3.67538,5.29498,7.23635,13.7612,1,1,1,1,1,1,0
14.1224,2.52326,0.923306,2.8692,10.0115,2.76474,2.87252,3.53173,3.67538,4.79884,7.23635,11.589,1,1,1,1,1,1,0
14.1327,1.02632,0.923306,2.57738,10.0115,3.17433,3.35191,3.40207,3.67538,4.62731,7.23635,12.5536,1,1,1,1,1,1,0
14.1429,2.58604,0.923306,2.83268,10.0115,2.95656,3.50535,3.70368,3.67538,4.52821,7.23635,8.18023,1,1,1,1,1,1,0
14.1531,0.773071,0.923306,2.73618,10.0115,2.95655,4.39134,4.02931,3.67538,5.89004,4.72197,7.41767,1,1,1,1,1,1,0
14.1633,1.12908,0.923306,2.43219,10.0115,3.2152,5.12528,6.98054,3.67538,5.75989,4.63673,7.68825,1,1,1,1,1,1,0
14.1735,1.02006,0.923306,7.01996,10.0115,4.23268,5.07418,5.12598,3.67538,5.82463,5.17007,7.06843,1,1,1,1,1,1,0
14.1837,1.02636,0.923306,2.5996,10.0115,4.5161,4.44304,5.41311,4.00591,5.87144,5.26296,7.7225,1,1,1,1,1,1,0
14.1939,3.95685,0.923306,4.42054,10.0115,4.7003,4.65756,6.61298,4.84452,5.89207,5.90077,7.81714,1,1,1,1,1,1,0
14.2041,2.98536,0.923306,2.66136,10.0115,5.90593,9.72033,7.01469,5.24765,6.01004,5.93582,7.29023,1,1,1,1,1,1,0
14.2143,1.11726,0.923306,2.77977,10.0115,6.86,13.9698,8.26756,7.16056,6.29404,6.83641,7.57773,1,1,1,1,1,1,0
14.0808,0.702728,0.923306,2.63028,10.0115,9.22775,14.6543,8.99082,10.0581,6.31774,6.64267,8.30543,1,1,1,1,1,1,0
14.0909,1.21686,0.923306,2.73801,10.0115,8.39915,12.5769,9.06282,6.52316,6.43675,6.02328,11.6158,1,1,1,1,1,1,0
14.101,2.40037,0.923306,2.52282,10.0115,9.41611,11.0952,8.99175,6.34492,6.34471,6.0943,10.7999,1,1,1,1,1,1,0
14.1111,1.2377,0.923306,2.61051,10.0115,12.3785,9.96293,9.12761,5.99409,6.60288,6.601,12.7428,1,1,1,1,1,1,0
14.1212,2.78079,0.923306,2.81619,10.0115,12.2024,8.64618,6.66223,5.98576,5.86679,7.03002,10.4214,1,1,1,1,1,1,0
14.1313,1.44023,0.923306,2.4488,10.0115,13.5695,4.11331,4.10687,5.98576,6.02625,7.03002,12.6586,1,1,1,1,1,1,0
14.1414,0.761601,0.923306,2.77582,10.0115,8.68124,3.16132,3.14508,5.98576,6.7473,9.81852,7.70922,1,1,1,1,1,1,0
14.1515,1.31672,0.923306,2.79331,10.0115,6.71479,3.6519,3.08335,5.98576,7.40343,9.85256,7.24345,1,1,1,1,1,1,0
14.1616,6.49096,0.923306,2.8504,10.0115,6.9042,3.30476,3.16649,5.98576,6.92127,9.85256,7.95704,1,1,1,1,1,1,0
14.1717,0.677054,0.923306,2.3265,10.0115,7.19677,3.72344,3.40232,5.98576,6.41416,9.85256,8.40268,1,1,1,1,1,1,0
14.1818,1.25866,0.923306,2.66987,10.0115,6.47726,4.54063,3.64655,5.98576,7.22266,9.85256,12.7287,1,1,1,1,1,1,0
14.1919,1.61206,0.923306,5.98105,10.0115,7.18401,7.97079,4.35811,5.98576,7.05125,7.65172,7.54043,1,1,1,1,1,1,0
14.202,1.31636,0.923306,7.87538,10.0115,7.237,4.07332,3.87919,5.98576,6.57986,7.65172,7.96237,1,1,1,1,1,1,0
14.2121,2.04599,0.923306,2.54671,10.0115,7.14408,3.67811,3.99595,5.98576,7.07638,8.25076,7.85315,1,1,1,1,1,1,0
14.08,3.54329,0.923306,2.85992,10.0115,7.70962,4.01685,3.82664,5.98576,7.03492,8.39371,7.84212,1,1,1,1,1,1,0
14.09,8.53197,0.923306,2.54576,10.0115,6.73362,4.16002,3.50603,5.98576,6.91624,8.00658,7.55891,1,1,1,1,1,1,0
14.1,7.69466,0.923306,3.11222,10.0115,7.58951,3.96851,3.48673,5.98576,6.60001,9.28874,7.30843,1,1,1,1,1,1,0
14.11,1.99711,0.923306,2.79233,10.0115,9.41143,4.17801,3.30372,5.98576,6.87415,10.5938,8.23826,1,1,1,1,1,1,0
14.12,7.64171,0.923306,2.55611,10.0115,9.29835,3.07369,3.10267,5.98576,7.17976,12.9396,7.01407,1,1,1,1,1,1,0
14.13,1.97598,0.923306,2.78733,10.0115,9.58739,3.63852,2.61251,5.98576,5.9087,7.17083,12.4892,1,1,1,1,1,1,0
14.14,1.56869,0.923306,3.61407,10.0115,8.75148,6.50814,2.29067,5.98576,2.79904,7.17083,8.9925,1,1,1,1,1,1,0
14.15,1.47896,0.923306,2.72862,10.0115,11.5763,9.45406,2.45401,5.98576,3.02123,7.17083,12.2975,1,1,1,1,1,1,0
14.16,1.59957,0.923306,3.18695,10.0115,13.711,9.78763,2.55382,5.98576,2.19923,7.17083,8.42214,1,1,1,1,1,1,0
14.17,1.37371,0.923306,8.12511,10.0115,13.9622,4.17189,5.47912,4.90244,2.55929,7.17083,7.21747,1,1,1,1,1,1,0
14.18,1.52014,0.923306,7.74309,10.0115,14.0617,3.43825,6.24024,9.00444,2.93621,7.17083,7.23016,1,1,1,1,1,1,0
14.19,2.80286,0.923306,2.73728,10.0115,13.4131,3.29385,6.64977,10.2219,4.02695,4.53864,7.82635,1,1,1,1,1,1,0
14.2,0.768561,0.923306,6.11575,10.0115,13.1416,3.13826,7.43932,10.8656,4.33185,4.82521,7.87437,1,1,1,1,1,1,0
14.21,1.31508,0.923306,2.73149,10.0115,11.8042,2.88984,7.38644,10.2574,3.09559,4.82521,11.8943,1,1,1,1,1,1,0
14.22,1.39101,0.923306,5.79081,10.0115,10.2886,2.55452,7.91455,10.2832,3.14287,4.82521,7.44084,1,1,1,1,1,1,0
14.0891,1.21082,0.923306,5.17733,10.0115,9.60432,2.57395,8.3701,12.9155,4.2066,4.37154,7.55141,1,1,1,1,1,1,0
14.099,1.859,0.923306,2.58274,10.0115,7.43073,2.75678,6.99763,13.4573,4.25797,4.09772,7.43977,1,1,1,1,1,1,0
14.1089,1.67098,0.923306,2.78028,10.0115,8.51467,2.86891,7.69759,11.4137,4.15634,3.86525,12.2292,1,1,1,1,1,1,0
14.1188,7.06907,0.923306,2.81713,10.0115,6.32479,2.86757,6.95669,11.2195,4.0665,3.44709,7.05319,1,1,1,1,1,1,0
14.1287,0.692708,0.923306,2.67274,10.0115,6.80201,2.91543,6.78683,10.3603,3.92806,3.3577,7.80452,1,1,1,1,1,1,0
14.1386,0.750787,0.923306,2.66667,10.0115,6.68203,3.05191,6.32362,10.1913,3.90214,3.59972,8.31828,1,1,1,1,1,1,0
14.1485,1.37834,0.923306,3.86106,10.0115,6.46919,3.12846,6.70177,11.1229,3.95493,4.03023,7.23851,1,1,1,1,1,1,0
14.1584,0.701849,0.923306,2.69925,10.0115,6.98939,3.17178,6.87051,13.189,3.34535,4.03023,7.79405,1,1,1,1,1,1,0
14.1683,0.822504,0.923306,3.95293,10.0115,7.32116,3.3402,6.03583,11.9378,3.90997,4.04775,7.72355,1,1,1,1,1,1,0
14.1782,2.65244,0.923306,2.51208,10.0115,5.99884,3.50946,6.8294,11.3147,3.41988,4.04775,7.2277,1,1,1,1,1,1,0
14.1881,3.38496,0.923306,2.73659,10.0115,6.34538,3.45046,7.16697,12.9598,4.20084,4.20698,7.43973,1,1,1,1,1,1,0
14.198,2.57121,0.923306,2.67261,10.0115,6.34407,3.37527,7.67866,13.2236,4.68449,4.58789,10.1526,1,1,1,1,1,1,0
14.2079,1.34117,0.923306,2.79539,10.0115,7.99194,3.60093,6.97881,14.5359,4.83894,4.26487,8.13152,1,1,1,1,1,1,0
14.2178,1.70145,0.923306,3.23715,10.0115,8.00443,3.73733,7.89373,13.8959,4.84695,4.84175,10.3907,1,1,1,1,1,1,0
14.0882,1.07116,0.923306,2.42525,10.0115,7.11026,3.91631,8.04281,15.4741,5.25464,5.07115,8.92028,1,1,1,1,1,1,0
14.098,1.23477,0.923306,5.80274,10.0115,6.43773,4.12677,8.28403,14.8789,4.98259,5.2299,8.15033,1,1,1,1,1,1,0
14.1078,1.66583,0.923306,2.75216,10.0115,5.70265,4.45865,8.79555,14.9238,5.30331,5.87386,11.0397,1,1,1,1,1,1,0
14.1176,1.13739,0.923306,3.69539,10.0115,5.46363,4.53809,8.37754,13.8034,5.29574,5.66051,7.32752,1,1,1,1,1,1,0
14.1275,1.33802,0.923306,2.42232,10.0115,4.64577,10.1761,8.76764,13.1701,5.70471,6.05131,10.4442,1,1,1,1,1,1,0
14.1373,1.28747,0.923306,2.814,10.0115,5.22518,4.74354,8.90024,12.8313,5.87956,6.91957,10.4829,1,1,1,1,1,1,0
14.1471,3.4825,0.923306,2.50395,10.0115,7.4016,5.44163,8.89649,12.2528,6.17065,6.45079,7.44593,1,1,1,1,1,1,0
14.1569,3.65222,0.923306,2.83037,10.0115,7.1203,5.66039,8.57317,12.3422,7.02783,7.45132,7.13066,1,1,1,1,1,1,0
14.1667,9.42968,0.923306,2.5011,10.0115,6.87947,6.27923,8.18761,11.2771,6.06815,8.39254,7.04817,1,1,1,1,1,1,0
14.1765,2.23709,0.923306,3.7824,10.0115,6.19276,7.41247,7.76619,9.10324,6.46877,7.99505,7.13009,1,1,1,1,1,1,0
14.1863,1.7249,0.923306,6.65849,10.0115,7.8168,11.9739,7.83362,8.04044,6.04678,6.28384,7.33175,1,1,1,1,1,1,0
14.1961,1.55926,0.923306,7.79251,10.0115,6.53688,7.59512,6.47712,5.55212,6.17134,5.83084,8.54535,1,1,1,1,1,1,0
14.2059,1.59798,0.923306,3.55011,10.0115,19.3631,5.33919,4.74985,5.55212,6.28989,6.406,8.43075,1,1,1,1,1,1,0
14.0777,0.69006,0.923306,5.40945,10.0115,8.70441,4.79558,36.4918,5.55212,72.4116,69.0203,19.0264,1,1,1,1,1,1,0
14.0874,10.5497,0.923306,2.60306,10.0115,4.0639,7.43752,4.1987,5.55212,14.0776,26.0339,10.3628,1,1,1,1,1,1,0
14.0971,1.88367,0.923306,2.58372,10.0115,3.847,5.14686,8.53781,5.55212,13.2246,9.10049,17.9825,1,1,1,1,1,1,0
14.1068,1.356,0.923306,3.39294,10.0115,3.63912,4.61306,4.01409,5.55212,6.49842,6.19557,15.1599,1,1,1,1,1,1,0
14.1165,1.36358,0.923306,2.81886,10.0115,3.79153,4.5182,4.53196,5.55212,5.46981,6.19557,15.2013,1,1,1,1,1,1,0
14.1262,1.37992,0.923306,9.78296,10.0115,3.90586,4.62332,3.90123,5.55212,6.5641,5.95636,8.03644,1,1,1,1,1,1,0
14.1359,2.11111,0.923306,2.77797,10.0115,5.33735,4.6983,3.98057,5.55212,7.24873,6.11445,11.0726,1,1,1,1,1,1,0
14.1456,0.82914,0.923306,2.72042,10.0115,5.28222,4.73228,4.09033,5.55212,6.21542,6.59558,7.64693,1,1,1,1,1,1,0
14.1553,2.65228,0.923306,5.91214,10.0115,5.01216,4.87836,4.42734,5.55212,6.46604,6.85429,7.42271,1,1,1,1,1,1,0
14.165,1.5657,0.923306,2.46471,10.0115,5.36445,5.07087,4.26234,5.55212,6.6059,6.61026,11.2931,1,1,1,1,1,1,0
14.1748,2.71978,0.923306,3.73441,10.0115,5.71405,4.85374,4.40053,5.55212,6.47817,6.8694,7.22978,1,1,1,1,1,1,0
14.1845,1.45352,0.923306,8.12903,10.0115,5.06083,5.08142,4.82288,5.55212,6.5398,6.97822,7.57592,1,1,1,1,1,1,0
14.0577,2.93841,0.923306,7.03745,10.0115,5.53707,5.27019,5.10741,5.55212,6.74977,7.03339,6.9859,1,1,1,1,1,1,0
14.0673,1.64849,0.923306,2.68799,10.0115,5.45498,5.47252,4.4016,5.55212,7.11602,7.45095,10.7555,1,1,1,1,1,1,0
14.0769,2.67848,0.923306,2.49693,10.0115,4.95024,5.30219,4.31063,5.55212,7.32037,7.58407,12.6853,1,1,1,1,1,1,0
14.0865,2.20341,0.923306,2.51249,10.0115,4.23556,5.60874,4.04273,5.55212,6.25323,6.47943,7.14282,1,1,1,1,1,1,0
14.0962,2.76431,0.923306,6.72273,10.0115,4.15474,6.32078,4.77958,5.55212,6.65243,6.47943,7.01673,1,1,1,1,1,1,0
14.1058,1.45015,0.923306,3.8597,10.0115,4.29282,6.31582,4.1264,5.55212,6.1273,6.47943,8.00677,1,1,1,1,1,1,0
14.1154,1.74427,0.923306,2.52282,10.0115,4.88088,5.69327,4.61599,5.55212,6.00985,6.47943,8.21913,1,1,1,1,1,1,0
14.125,3.19055,0.923306,2.67064,10.0115,5.45365,5.24313,4.95845,5.55212,5.91595,6.47943,10.5719,1,1,1,1,1,1,0
14.1346,6.71619,0.923306,2.88138,10.0115,5.91106,5.75927,5.18288,5.55212,5.94221,6.47943,7.77272,1,1,1,1,1,1,0
14.1442,1.3559,0.923306,2.41712,10.0115,5.99224,5.52211,5.46767,5.55212,5.9078,6.47943,13.2834,1,1,1,1,1,1,0
14.1538,5.93116,0.923306,3.21636,10.0115,5.90974,5.54612,5.16672,5.55212,5.78995,6.47943,8.48499,1,1,1,1,1,1,0
14.1635,1.17606,0.923306,2.51459,10.0115,6.25839,5.52357,5.15357,5.55212,6.54134,6.47943,12.6318,1,1,1,1,1,1,0
14.1731,6.86279,0.923306,2.84093,10.0115,6.23027,5.75917,5.19051,5.55212,5.82509,6.47943,7.90218,1,1,1,1,1,1,0
14.1827,1.55015,0.923306,2.72066,10.0115,6.83082,5.66383,5.52087,5.55212,5.61059,6.47943,12.8306,1,1,1,1,1,1,0
14.1923,10.5694,0.923306,2.80129,10.0115,6.36764,5.94145,5.21723,5.55212,5.69257,6.47943,7.47555,1,1,1,1,1,1,0
14.2019,6.65126,0.923306,2.80584,10.0115,5.56259,5.82017,5.0077,5.55212,5.80003,6.47943,8.20073,1,1,1,1,1,1,0
14.2115,1.56262,0.923306,2.44728,10.0115,5.94028,5.85098,4.836,5.55212,5.84596,6.47943,8.2709,1,1,1,1,1,1,0
14.0857,1.42128,0.923306,2.70808,10.0115,5.28997,6.89687,4.69304,5.55212,6.82223,6.47943,11.3057,1,1,1,1,1,1,0
14.0952,2.22227,0.923306,2.79616,10.0115,6.38076,12.8952,4.81807,5.55212,6.79109,7.47337,7.84335,1,1,1,1,1,1,0
14.1048,1.27914,0.923306,2.65222,10.0115,7.42959,11.4855,5.71946,6.29414,6.44738,7.40776,7.93465,1,1,1,1,1,1,0
14.1143,1.22485,0.923306,6.77762,10.0115,10.676,10.7409,6.57447,6.8182,6.83894,7.55628,8.40601,1,1,1,1,1,1,0
14.1238,5.00037,0.923306,3.48547,10.0115,10.9739,10.9602,8.09697,8.09805,6.78385,7.95071,8.73362,1,1,1,1,1,1,0
14.1333,0.775819,0.923306,2.73256,10.0115,11.6502,12.1034,8.09029,11.6126,6.83965,8.58323,8.57983,1,1,1,1,1,1,0
14.1429,1.8202,0.923306,6.14248,10.0115,12.8444,12.8911,9.28533,9.84035,6.64584,8.67737,7.52384,1,1,1,1,1,1,0
14.1524,1.60759,0.923306,2.83511,10.0115,15.3204,13.2444,9.7749,12.3763,6.82195,8.8863,11.8107,1,1,1,1,1,1,0
14.1619,1.84203,0.923306,2.67117,10.0115,13.9767,13.4402,10.5064,12.6226,6.21707,10.8746,10.5732,1,1,1,1,1,1,0
14.1714,1.23906,0.923306,2.44972,10.0115,11.2462,13.533,9.89406,12.3501,6.08434,9.6046,10.5283,1,1,1,1,1,1,0
14.181,1.28256,0.923306,2.69989,10.0115,10.4298,12.045,9.21889,11.8284,5.91825,7.93813,7.88478,1,1,1,1,1,1,0
14.0566,1.16497,0.923306,2.69694,10.0115,12.6856,12.1583,10.1584,12.681,5.8075,9.39098,10.4854,1,1,1,1,1,1,0
14.066,1.00564,0.923306,2.35254,10.0115,12.854,10.5512,12.7007,11.2964,5.39472,7.32714,7.79998,1,1,1,1,1,1,0
14.0755,1.15932,0.923306,6.68549,10.0115,13.7077,11.114,9.0752,11.0631,5.65363,6.71343,7.00668,1,1,1,1,1,1,0
14.0849,2.73295,0.923306,7.03518,10.0115,19.6968,10.5075,8.80817,11.1305,5.66423,6.60664,6.92203,1,1,1,1,1,1,0
14.0943,9.12097,0.923306,31.7481,10.0115,18.8557,9.38562,13.8769,11.1498,5.78152,6.85052,8.65968,1,1,1,1,1,1,0
14.1038,2.08368,0.923306,4.37716,10.0115,17.9481,9.20359,8.3122,11.5399,5.38576,6.29945,7.88554,1,1,1,1,1,1,0
14.1132,1.02565,0.923306,2.6615,10.0115,16.718,8.8111,8.81019,10.7061,5.47321,6.039,9.74738,1,1,1,1,1,1,0
14.1226,1.70516,0.923306,2.46601,10.0115,16.3168,8.91651,8.29746,10.5598,5.29793,6.21089,7.36912,1,1,1,1,1,1,0
14.1321,1.32624,0.923306,2.74978,10.0115,16.8076,9.27059,8.98223,10.5533,5.3519,6.47217,12.1631,1,1,1,1,1,1,0
14.1415,8.53054,0.923306,2.55399,10.0115,16.6225,9.6011,8.93371,11.43,5.68374,6.50135,7.00718,1,1,1,1,1,1,0
14.1509,1.29439,0.923306,7.18521,10.0115,12.8639,10.8462,9.35146,11.7475,5.60193,6.69524,6.88023,1,1,1,1,1,1,0
14.028,2.5467,0.923306,2.47554,10.0115,10.9182,11.5988,8.74411,11.6193,5.98203,7.12171,7.81164,1,1,1,1,1,1,0
14.0374,1.12743,0.923306,2.5028,10.0115,12.0838,11.9798,10.4297,13.5315,6.18194,10.6891,7.75513,1,1,1,1,1,1,0
14.0467,0.768569,0.923306,2.68041,10.0115,12.0937,12.0718,9.01104,12.3324,6.09255,7.48668,7.86485,1,1,1,1,1,1,0
14.0561,1.20361,0.923306,2.71201,10.0115,11.3366,12.6586,9.43897,12.0845,6.11811,7.28212,10.3812,1,1,1,1,1,1,0
14.0654,0.769466,0.923306,2.73542,10.0115,11.0508,13.5874,8.99803,11.7269,6.18344,11.2848,7.25961,1,1,1,1,1,1,0
14.0748,0.96589,0.923306,7.49858,10.0115,10.0886,13.2787,8.73717,11.9163,5.96786,7.03691,7.67206,1,1,1,1,1,1,0
14.0841,1.35173,0.923306,3.28753,10.0115,9.79801,13.4395,9.39676,11.3268,6.11954,7.5431,12.5401,1,1,1,1,1,1,0
14.0935,4.79027,0.923306,4.68921,10.0115,10.4127,13.3678,8.51182,11.5501,6.45969,7.39844,7.41769,1,1,1,1,1,1,0
14.1028,1.20711,0.923306,2.56427,10.0115,9.63427,13.4728,9.50706,11.3875,5.50171,7.23129,10.6762,1,1,1,1,1,1,0
